count,dest_school,dest_id,school_lat,school_long,origin_id,zone_lat,zone_long
1,MoH,5,27.480793,89.630834,8374,27.463561,89.635883
2,MoH,5,27.480793,89.630834,2498,27.443477,89.66553
1,MoH,5,27.480793,89.630834,3816,27.454236,89.656254
1,MoH,5,27.480793,89.630834,8126,27.456931,89.646269
1,MoFA,6,27.489774,89.638228,3739,27.454686,89.655519
2,MoF,8,27.488894,89.63477,6129,27.470359,89.636565
1,MoEA,9,27.472701,89.634528,5021,27.511882,89.641982
1,MoEA,9,27.472701,89.634528,3281,27.433462,89.651497
1,MoEA,9,27.472701,89.634528,11023,27.472563,89.623825
1,MoEA,9,27.472701,89.634528,7643,27.460546,89.642108
1,MoEA,9,27.472701,89.634528,8741,27.501822,89.631565
1,MoEA,9,27.472701,89.634528,5723,27.513321,89.636098
2,MoEA,9,27.472701,89.634528,3908,27.45419,89.654163
1,MoEA,9,27.472701,89.634528,3739,27.454686,89.655519
1,MoE,11,27.481271,89.633013,10541,27.473071,89.625713
1,MoE,11,27.481271,89.633013,11104,27.474928,89.624949
1,MoE,11,27.481271,89.633013,11023,27.472563,89.623825
1,MoE,11,27.481271,89.633013,9461,27.496868,89.63544
1,MoE,11,27.481271,89.633013,3907,27.453966,89.654273
1,MoE,11,27.481271,89.633013,3909,27.454578,89.654139
1,MoE,11,27.481271,89.633013,3816,27.454236,89.656254
1,MoE,11,27.481271,89.633013,13239,27.458357,89.649332
1,MoE,11,27.481271,89.633013,5834,27.510385,89.638348
1,MoE,11,27.481271,89.633013,4645,27.465485,89.645642
1,MoAF,10,27.487495,89.635159,8360,27.460194,89.63576
1,MoAF,10,27.487495,89.635159,5021,27.511882,89.641982
1,MoAF,10,27.487495,89.635159,8079,27.456346,89.645994
1,MoAF,10,27.487495,89.635159,11023,27.472563,89.623825
1,MoAF,10,27.487495,89.635159,5744,27.506356,89.636115
1,MoAF,10,27.487495,89.635159,4187,27.452073,89.652128
2,MoAF,10,27.487495,89.635159,3907,27.453966,89.654273
1,MoAF,10,27.487495,89.635159,3739,27.454686,89.655519
1,DGPC,12,27.478211,89.630976,11085,27.477356,89.625473
1,BPC,15,27.475798,89.638519,8923,27.479583,89.632177
2,BPC,15,27.475798,89.638519,7964,27.457675,89.644419
1,BPC,15,27.475798,89.638519,7182,27.460621,89.637191
1,BPC,15,27.475798,89.638519,4100,27.431006,89.652352
1,BPC,15,27.475798,89.638519,4216,27.453089,89.652212
1,BPC,15,27.475798,89.638519,10312,27.501057,89.62899
1,BPC,15,27.475798,89.638519,6433,27.470841,89.638598
2,BPC,15,27.475798,89.638519,3909,27.454578,89.654139
1,BOB,16,27.474262,89.637895,5495,27.513855,89.638533
2,BOB,16,27.474262,89.637895,2643,27.443896,89.666062
1,BOB,16,27.474262,89.637895,4508,27.535571,89.644639
2,BOB,16,27.474262,89.637895,7669,27.463206,89.64207
1,BOB,16,27.474262,89.637895,9496,27.502027,89.635212
1,BOB,16,27.474262,89.637895,6433,27.470841,89.638598
1,BNB,14,27.477107,89.636636,8079,27.456346,89.645994
1,BNB,14,27.477107,89.636636,7263,27.4604,89.636128
1,BNB,14,27.477107,89.636636,11104,27.474928,89.624949
1,BNB,14,27.477107,89.636636,5495,27.513855,89.638533
1,BNB,14,27.477107,89.636636,8757,27.476946,89.630744
1,BNB,14,27.477107,89.636636,7669,27.463206,89.64207
1,BNB,14,27.477107,89.636636,11041,27.475723,89.623968
1,BNB,14,27.477107,89.636636,6912,27.458746,89.64109
1,MoWHS,1,27.474481,89.638447,10850,27.477125,89.621228
2,MoWHS,1,27.474481,89.638447,9034,27.470226,89.633143
1,MoWHS,1,27.474481,89.638447,3456,27.410882,89.653848
1,MoWHS,1,27.474481,89.638447,8119,27.456435,89.646158
1,MoWHS,1,27.474481,89.638447,11834,27.511942,89.635875
1,MoWHS,1,27.474481,89.638447,7054,27.459496,89.639514
1,MoLHR,2,27.478186,89.628809,11152,27.472793,89.624933
1,MoLHR,2,27.478186,89.628809,10251,27.489165,89.628153
1,MoIC,3,27.479028,89.634352,6475,27.465487,89.6391
1,MoIC,3,27.479028,89.634352,7006,27.458537,89.640401
1,MoHCA,4,27.483159,89.633069,10513,27.471531,89.626587
1,MoHCA,4,27.483159,89.633069,7054,27.459496,89.639514
1,MoH,5,27.480793,89.630834,55701,27.481456,89.632011
2,MoH,5,27.480793,89.630834,8739,27.481997,89.631198
1,MoH,5,27.480793,89.630834,10229,27.472545,89.628183
1,MoH,5,27.480793,89.630834,5972,27.49727,89.636829
1,MoH,5,27.480793,89.630834,5085,27.515528,89.64318
1,MoH,5,27.480793,89.630834,4098,27.431691,89.652318
2,MoH,5,27.480793,89.630834,9034,27.470226,89.633143
1,MoFA,6,27.489774,89.638228,5085,27.515528,89.64318
1,MoFA,6,27.489774,89.638228,10856,27.478738,89.62106
2,MoF,8,27.488894,89.63477,7820,27.456016,89.64322
1,MoF,8,27.488894,89.63477,12161,27.473239,89.624318
1,MoF,8,27.488894,89.63477,6306,27.470155,89.637426
1,MoEA,9,27.472701,89.634528,10844,27.474945,89.621366
1,MoEA,9,27.472701,89.634528,5628,27.526631,89.637988
1,MoEA,9,27.472701,89.634528,6306,27.470155,89.637426
1,MoEA,9,27.472701,89.634528,6939,27.459113,89.640522
2,MoEA,9,27.472701,89.634528,9078,27.469927,89.633892
1,MoEA,9,27.472701,89.634528,7006,27.458537,89.640401
1,MoE,11,27.481271,89.633013,10513,27.471531,89.626587
1,MoE,11,27.481271,89.633013,8739,27.481997,89.631198
1,MoE,11,27.481271,89.633013,5278,27.5339,89.640482
1,MoE,11,27.481271,89.633013,4098,27.431691,89.652318
2,MoAF,10,27.487495,89.635159,3534,27.425915,89.655506
1,MoAF,10,27.487495,89.635159,8556,27.459024,89.63323
1,MoAF,10,27.487495,89.635159,4098,27.431691,89.652318
1,MoAF,10,27.487495,89.635159,5296,27.533909,89.639761
4,MoAF,10,27.487495,89.635159,9034,27.470226,89.633143
1,MoAF,10,27.487495,89.635159,9588,27.507879,89.633747
2,DGPC,12,27.478211,89.630976,8612,27.470251,89.631344
1,BPC,15,27.475798,89.638519,7974,27.457216,89.644687
1,BPC,15,27.475798,89.638519,10513,27.471531,89.626587
1,BPC,15,27.475798,89.638519,6790,27.474552,89.640465
1,BPC,15,27.475798,89.638519,6795,27.475728,89.639863
2,BPC,15,27.475798,89.638519,9279,27.467697,89.635163
1,BOB,16,27.474262,89.637895,5085,27.515528,89.64318
1,BOB,16,27.474262,89.637895,7161,27.461304,89.637286
1,BOB,16,27.474262,89.637895,4654,27.465682,89.64503
1,BOB,16,27.474262,89.637895,12161,27.473239,89.624318
1,BOB,16,27.474262,89.637895,4098,27.431691,89.652318
1,BOB,16,27.474262,89.637895,9701,27.504965,89.635245
2,BOB,16,27.474262,89.637895,9041,27.469909,89.633303
1,BOB,16,27.474262,89.637895,9421,27.47574,89.634699
1,BNB,14,27.477107,89.636636,6790,27.474552,89.640465
1,BNB,14,27.477107,89.636636,8739,27.481997,89.631198
1,BNB,14,27.477107,89.636636,6475,27.465487,89.6391
2,BNB,14,27.477107,89.636636,8612,27.470251,89.631344
1,BNB,14,27.477107,89.636636,7054,27.459496,89.639514
1,MoWHS,1,27.474481,89.638447,10522,27.474133,89.626304
1,MoWHS,1,27.474481,89.638447,3772,27.450276,89.656193
1,MoWHS,1,27.474481,89.638447,3843,27.454382,89.655217
1,MoWHS,1,27.474481,89.638447,10432,27.47385,89.627004
2,MoWHS,1,27.474481,89.638447,9043,27.469111,89.633337
1,MoLHR,2,27.478186,89.628809,10399,27.474967,89.628109
1,MoLHR,2,27.478186,89.628809,6284,27.470254,89.637608
1,MoIC,3,27.479028,89.634352,8788,27.501269,89.63082
1,MoIC,3,27.479028,89.634352,9649,27.503273,89.634403
1,MoHCA,4,27.483159,89.633069,4934,27.49509,89.641174
1,MoHCA,4,27.483159,89.633069,3843,27.454382,89.655217
2,MoH,5,27.480793,89.630834,2515,27.443352,89.665277
1,MoH,5,27.480793,89.630834,8101,27.464632,89.646046
2,MoH,5,27.480793,89.630834,7076,27.461037,89.639231
2,MoH,5,27.480793,89.630834,9043,27.469111,89.633337
1,MoFA,6,27.489774,89.638228,4049,27.435031,89.653137
1,MoFA,6,27.489774,89.638228,8788,27.501269,89.63082
1,MoF,8,27.488894,89.63477,4919,27.493394,89.641617
1,MoF,8,27.488894,89.63477,56395,27.450955,89.650174
2,MoEA,9,27.472701,89.634528,10432,27.47385,89.627004
1,MoEA,9,27.472701,89.634528,3843,27.454382,89.655217
1,MoE,11,27.481271,89.633013,7900,27.429961,89.644738
1,MoE,11,27.481271,89.633013,7800,27.45957,89.642874
2,MoE,11,27.481271,89.633013,9043,27.469111,89.633337
2,MoAF,10,27.487495,89.635159,9043,27.469111,89.633337
2,MoAF,10,27.487495,89.635159,7076,27.461037,89.639231
1,DGPC,12,27.478211,89.630976,3404,27.415805,89.653545
1,DGPC,12,27.478211,89.630976,4228,27.457599,89.651774
1,BPC,15,27.475798,89.638519,2640,27.445033,89.665909
1,BPC,15,27.475798,89.638519,6437,27.472251,89.638687
2,BPC,15,27.475798,89.638519,8585,27.469089,89.630846
1,BPC,15,27.475798,89.638519,4474,27.535304,89.645557
1,BPC,15,27.475798,89.638519,9518,27.501118,89.634575
1,BPC,15,27.475798,89.638519,9879,27.503047,89.631488
1,BPC,15,27.475798,89.638519,4228,27.457599,89.651774
1,BOB,16,27.474262,89.637895,2487,27.438433,89.665368
1,BOB,16,27.474262,89.637895,7605,27.464882,89.641425
1,BOB,16,27.474262,89.637895,3608,27.435959,89.654542
1,BOB,16,27.474262,89.637895,7620,27.461699,89.641725
1,BOB,16,27.474262,89.637895,2927,27.43338,89.6483
1,BOB,16,27.474262,89.637895,56395,27.450955,89.650174
2,BOB,16,27.474262,89.637895,3094,27.453568,89.649707
1,BNB,14,27.477107,89.636636,6366,27.479207,89.638093
2,MoWHS,1,27.474481,89.638447,6676,27.492933,89.639528
1,MoWHS,1,27.474481,89.638447,10753,27.56927,89.639934
1,MoWHS,1,27.474481,89.638447,3954,27.455643,89.653786
1,MoLHR,2,27.478186,89.628809,10487,27.475843,89.626218
1,MoIC,3,27.479028,89.634352,8710,27.479384,89.631874
2,MoIC,3,27.479028,89.634352,2442,27.443873,89.663283
1,MoIC,3,27.479028,89.634352,2702,27.431499,89.646608
1,MoIC,3,27.479028,89.634352,4899,27.491805,89.641797
1,MoIC,3,27.479028,89.634352,3958,27.453072,89.653705
1,MoHCA,4,27.483159,89.633069,10836,27.477261,89.62161
1,MoH,5,27.480793,89.630834,5093,27.515409,89.643377
1,MoH,5,27.480793,89.630834,9419,27.476736,89.634816
1,MoH,5,27.480793,89.630834,3958,27.453072,89.653705
1,MoF,8,27.488894,89.63477,10267,27.490171,89.628512
1,MoF,8,27.488894,89.63477,3937,27.454633,89.652978
1,MoEA,9,27.472701,89.634528,10487,27.475843,89.626218
1,MoEA,9,27.472701,89.634528,9141,27.477825,89.634289
1,MoEA,9,27.472701,89.634528,6913,27.458954,89.641096
1,MoEA,9,27.472701,89.634528,3958,27.453072,89.653705
1,MoEA,9,27.472701,89.634528,3937,27.454633,89.652978
1,MoE,11,27.481271,89.633013,7268,27.458665,89.636029
1,MoE,11,27.481271,89.633013,6484,27.466694,89.639496
1,MoAF,10,27.487495,89.635159,4220,27.464025,89.652484
1,MoAF,10,27.487495,89.635159,6676,27.492933,89.639528
1,MoAF,10,27.487495,89.635159,3915,27.45616,89.65397
1,MoAF,10,27.487495,89.635159,3937,27.454633,89.652978
1,MoAF,10,27.487495,89.635159,2993,27.432038,89.649646
1,DGPC,12,27.478211,89.630976,7849,27.45895,89.643555
1,BPC,15,27.475798,89.638519,10267,27.490171,89.628512
3,BPC,15,27.475798,89.638519,10768,27.571467,89.638396
1,BPC,15,27.475798,89.638519,5093,27.515409,89.643377
1,BPC,15,27.475798,89.638519,3954,27.455643,89.653786
1,BOB,16,27.474262,89.637895,7849,27.45895,89.643555
1,BOB,16,27.474262,89.637895,5973,27.497126,89.636794
1,BOB,16,27.474262,89.637895,8040,27.45964,89.645052
1,BOB,16,27.474262,89.637895,6676,27.492933,89.639528
1,BOB,16,27.474262,89.637895,3834,27.455529,89.655386
1,BOB,16,27.474262,89.637895,3958,27.453072,89.653705
1,BNB,14,27.477107,89.636636,8040,27.45964,89.645052
1,BNB,14,27.477107,89.636636,2318,27.450825,89.662567
1,BNB,14,27.477107,89.636636,10159,27.477422,89.628956
1,BNB,14,27.477107,89.636636,4185,27.452224,89.652103
1,MoWHS,1,27.474481,89.638447,41560,27.475837,89.617552
2,MoWHS,1,27.474481,89.638447,8794,27.494674,89.631437
1,MoWHS,1,27.474481,89.638447,11002,27.471908,89.623234
1,MoWHS,1,27.474481,89.638447,3862,27.455016,89.654925
1,MoWHS,1,27.474481,89.638447,11105,27.475082,89.624949
1,MoLHR,2,27.478186,89.628809,5501,27.511589,89.638814
1,MoLHR,2,27.478186,89.628809,2749,27.431774,89.647511
1,MoLHR,2,27.478186,89.628809,10129,27.482231,89.629771
2,MoLHR,2,27.478186,89.628809,9070,27.469408,89.63399
1,MoIC,3,27.479028,89.634352,4684,27.470769,89.644392
1,MoIC,3,27.479028,89.634352,8794,27.494674,89.631437
1,MoHCA,4,27.483159,89.633069,3993,27.428745,89.653819
1,MoH,5,27.480793,89.630834,10129,27.482231,89.629771
1,MoH,5,27.480793,89.630834,5002,27.512292,89.641654
1,MoH,5,27.480793,89.630834,5122,27.513832,89.642493
1,MoH,5,27.480793,89.630834,11002,27.471908,89.623234
1,MoH,5,27.480793,89.630834,10973,27.471572,89.622851
1,MoH,5,27.480793,89.630834,4181,27.455102,89.65216
1,MoH,5,27.480793,89.630834,3953,27.455202,89.653745
1,MoFA,6,27.489774,89.638228,6791,27.47551,89.640483
1,MoFA,6,27.489774,89.638228,6737,27.494498,89.640556
2,MoF,8,27.488894,89.63477,9070,27.469408,89.63399
1,MoF,8,27.488894,89.63477,3862,27.455016,89.654925
1,MoF,8,27.488894,89.63477,8794,27.494674,89.631437
1,MoEA,9,27.472701,89.634528,55118,27.460159,89.643753
1,MoEA,9,27.472701,89.634528,7819,27.457705,89.643229
1,MoEA,9,27.472701,89.634528,6737,27.494498,89.640556
1,MoEA,9,27.472701,89.634528,11002,27.471908,89.623234
1,MoEA,9,27.472701,89.634528,10555,27.47719,89.625679
1,MoEA,9,27.472701,89.634528,5810,27.507017,89.637186
2,MoEA,9,27.472701,89.634528,9003,27.469005,89.632536
2,MoEA,9,27.472701,89.634528,4181,27.455102,89.65216
1,MoE,11,27.481271,89.633013,5122,27.513832,89.642493
1,MoE,11,27.481271,89.633013,3862,27.455016,89.654925
1,MoE,11,27.481271,89.633013,4181,27.455102,89.65216
1,MoAF,10,27.487495,89.635159,5122,27.513832,89.642493
1,MoAF,10,27.487495,89.635159,7157,27.461988,89.637405
2,MoAF,10,27.487495,89.635159,3953,27.455202,89.653745
1,MoAF,10,27.487495,89.635159,3862,27.455016,89.654925
1,DGPC,12,27.478211,89.630976,8060,27.458229,89.645381
1,DGPC,12,27.478211,89.630976,7369,27.425846,89.636779
1,DGPC,12,27.478211,89.630976,10914,27.475772,89.621743
1,BPC,15,27.475798,89.638519,11317,27.477883,89.620137
1,BPC,15,27.475798,89.638519,10769,27.571042,89.638301
1,BPC,15,27.475798,89.638519,10973,27.471572,89.622851
1,BPC,15,27.475798,89.638519,8794,27.494674,89.631437
1,BPC,15,27.475798,89.638519,7997,27.457945,89.644861
1,BPC,15,27.475798,89.638519,5078,27.511466,89.643027
1,BPC,15,27.475798,89.638519,11105,27.475082,89.624949
2,BPC,15,27.475798,89.638519,6176,27.465786,89.636215
1,BPC,15,27.475798,89.638519,10555,27.47719,89.625679
1,BPC,15,27.475798,89.638519,6002,27.498185,89.63588
2,BPC,15,27.475798,89.638519,4198,27.455518,89.652733
1,BOB,16,27.474262,89.637895,5112,27.511533,89.642744
1,BOB,16,27.474262,89.637895,6737,27.494498,89.640556
1,BOB,16,27.474262,89.637895,4359,27.511618,89.647214
1,BOB,16,27.474262,89.637895,10914,27.475772,89.621743
1,BNB,14,27.477107,89.636636,4114,27.433947,89.651965
1,BNB,14,27.477107,89.636636,11000,27.472306,89.623108
1,BNB,14,27.477107,89.636636,4526,27.535263,89.643533
1,BNB,14,27.477107,89.636636,11194,27.477009,89.615396
1,BNB,14,27.477107,89.636636,11105,27.475082,89.624949
1,BNB,14,27.477107,89.636636,4932,27.494147,89.641207
2,BNB,14,27.477107,89.636636,6256,27.465572,89.637005
1,BNB,14,27.477107,89.636636,5810,27.507017,89.637186
1,MoWHS,1,27.474481,89.638447,6331,27.479136,89.637305
1,MoWHS,1,27.474481,89.638447,6307,27.470724,89.637414
1,MoWHS,1,27.474481,89.638447,5522,27.526808,89.638824
1,MoWHS,1,27.474481,89.638447,6348,27.478152,89.637571
1,MoWHS,1,27.474481,89.638447,10228,27.47217,89.628226
1,MoWHS,1,27.474481,89.638447,8702,27.478064,89.631825
1,MoWHS,1,27.474481,89.638447,8922,27.47945,89.632081
1,MoWHS,1,27.474481,89.638447,7609,27.459201,89.641959
1,MoLHR,2,27.478186,89.628809,10542,27.472532,89.625665
1,MoLHR,2,27.478186,89.628809,5005,27.513407,89.641628
2,MoLHR,2,27.478186,89.628809,8984,27.467988,89.63233
1,MoLHR,2,27.478186,89.628809,4776,27.472186,89.643117
1,MoLHR,2,27.478186,89.628809,7822,27.457292,89.643395
1,MoLHR,2,27.478186,89.628809,11088,27.475573,89.625503
1,MoLHR,2,27.478186,89.628809,10910,27.473616,89.621698
2,MoLHR,2,27.478186,89.628809,9243,27.468926,89.634672
1,MoLHR,2,27.478186,89.628809,9338,27.475486,89.635362
1,MoIC,3,27.479028,89.634352,7170,27.464772,89.63697
1,MoIC,3,27.479028,89.634352,10430,27.473723,89.627022
1,MoIC,3,27.479028,89.634352,5522,27.526808,89.638824
1,MoHCA,4,27.483159,89.633069,10542,27.472532,89.625665
1,MoHCA,4,27.483159,89.633069,5005,27.513407,89.641628
1,MoHCA,4,27.483159,89.633069,8709,27.48134,89.63177
1,MoHCA,4,27.483159,89.633069,3360,27.404628,89.652218
1,MoH,5,27.480793,89.630834,3360,27.404628,89.652218
2,MoH,5,27.480793,89.630834,13367,27.444159,89.660838
1,MoH,5,27.480793,89.630834,3659,27.436662,89.655609
1,MoH,5,27.480793,89.630834,8702,27.478064,89.631825
1,MoH,5,27.480793,89.630834,4012,27.435203,89.65328
1,MoH,5,27.480793,89.630834,10542,27.472532,89.625665
1,MoFA,6,27.489774,89.638228,8922,27.47945,89.632081
1,MoFA,6,27.489774,89.638228,6934,27.457414,89.640766
1,MoEA,9,27.472701,89.634528,10228,27.47217,89.628226
2,MoEA,9,27.472701,89.634528,8982,27.469218,89.632318
2,MoEA,9,27.472701,89.634528,9243,27.468926,89.634672
1,MoE,11,27.481271,89.633013,2958,27.429447,89.648278
1,MoE,11,27.481271,89.633013,8892,27.48176,89.632664
1,MoE,11,27.481271,89.633013,5593,27.532719,89.638399
1,MoAF,10,27.487495,89.635159,12653,27.428727,89.64671
1,MoAF,10,27.487495,89.635159,7822,27.457292,89.643395
1,MoAF,10,27.487495,89.635159,7637,27.458201,89.641888
1,MoAF,10,27.487495,89.635159,3193,27.453439,89.651349
2,DGPC,12,27.478211,89.630976,10542,27.472532,89.625665
1,DGPC,12,27.478211,89.630976,5859,27.493343,89.637808
1,BPC,15,27.475798,89.638519,11039,27.475269,89.623791
3,BPC,15,27.475798,89.638519,5005,27.513407,89.641628
1,BPC,15,27.475798,89.638519,6331,27.479136,89.637305
1,BPC,15,27.475798,89.638519,4012,27.435203,89.65328
2,BPC,15,27.475798,89.638519,8982,27.469218,89.632318
2,BPC,15,27.475798,89.638519,9243,27.468926,89.634672
1,BPC,15,27.475798,89.638519,6243,27.471958,89.637162
1,BOB,16,27.474262,89.637895,3327,27.425942,89.649999
1,BOB,16,27.474262,89.637895,2932,27.433426,89.647794
1,BOB,16,27.474262,89.637895,6659,27.493148,89.63948
1,BOB,16,27.474262,89.637895,7822,27.457292,89.643395
1,BOB,16,27.474262,89.637895,9847,27.508264,89.632338
1,BOB,16,27.474262,89.637895,7609,27.459201,89.641959
1,BNB,14,27.477107,89.636636,8315,27.42606,89.634653
1,BNB,14,27.477107,89.636636,10228,27.47217,89.628226
1,MoWHS,1,27.474481,89.638447,11133,27.475461,89.624891
1,MoWHS,1,27.474481,89.638447,10369,27.480093,89.627797
1,MoWHS,1,27.474481,89.638447,3939,27.453862,89.652958
1,MoWHS,1,27.474481,89.638447,55476,27.452659,89.651256
1,MoLHR,2,27.478186,89.628809,10401,27.472377,89.628123
1,MoIC,3,27.479028,89.634352,3939,27.453862,89.652958
1,MoHCA,4,27.483159,89.633069,2910,27.455002,89.648843
1,MoHCA,4,27.483159,89.633069,6004,27.498554,89.635979
1,MoHCA,4,27.483159,89.633069,56971,27.474108,89.63139
2,MoHCA,4,27.483159,89.633069,3165,27.456805,89.651081
1,MoH,5,27.480793,89.630834,5020,27.512098,89.641969
1,MoH,5,27.480793,89.630834,5051,27.511422,89.642454
1,MoH,5,27.480793,89.630834,3631,27.43593,89.655445
1,MoH,5,27.480793,89.630834,3093,27.453529,89.64991
1,MoH,5,27.480793,89.630834,3939,27.453862,89.652958
2,MoH,5,27.480793,89.630834,3165,27.456805,89.651081
1,MoFA,6,27.489774,89.638228,6004,27.498554,89.635979
1,MoFA,6,27.489774,89.638228,10468,27.480159,89.627183
1,MoFA,6,27.489774,89.638228,4846,27.465974,89.641409
1,MoF,8,27.488894,89.63477,3939,27.453862,89.652958
2,MoF,8,27.488894,89.63477,3165,27.456805,89.651081
1,MoEA,9,27.472701,89.634528,10562,27.475755,89.625727
1,MoEA,9,27.472701,89.634528,3089,27.45294,89.650181
2,MoEA,9,27.472701,89.634528,7052,27.459124,89.639406
1,MoEA,9,27.472701,89.634528,9925,27.503271,89.629212
1,MoEA,9,27.472701,89.634528,6239,27.472306,89.637189
2,MoEA,9,27.472701,89.634528,8657,27.470162,89.631923
1,MoE,11,27.481271,89.633013,8005,27.456896,89.644924
1,MoE,11,27.481271,89.633013,10397,27.474448,89.628035
1,MoE,11,27.481271,89.633013,10401,27.472377,89.628123
1,MoE,11,27.481271,89.633013,2910,27.455002,89.648843
1,MoE,11,27.481271,89.633013,3093,27.453529,89.64991
1,MoE,11,27.481271,89.633013,3165,27.456805,89.651081
1,MoAF,10,27.487495,89.635159,11368,27.481098,89.613318
1,MoAF,10,27.487495,89.635159,55476,27.452659,89.651256
2,MoAF,10,27.487495,89.635159,8657,27.470162,89.631923
1,DGPC,12,27.478211,89.630976,10562,27.475755,89.625727
1,DGPC,12,27.478211,89.630976,3631,27.43593,89.655445
1,DGPC,12,27.478211,89.630976,3774,27.450126,89.656331
1,DGPC,12,27.478211,89.630976,8062,27.456219,89.645484
2,DGPC,12,27.478211,89.630976,8657,27.470162,89.631923
1,DGPC,12,27.478211,89.630976,11189,27.476144,89.61577
4,BPC,15,27.475798,89.638519,2371,27.449099,89.664099
1,BPC,15,27.475798,89.638519,10364,27.489574,89.627976
1,BPC,15,27.475798,89.638519,11133,27.475461,89.624891
1,BPC,15,27.475798,89.638519,13253,27.453092,89.650559
2,BPC,15,27.475798,89.638519,9059,27.469413,89.633453
1,BOB,16,27.474262,89.637895,8293,27.425603,89.635611
1,BOB,16,27.474262,89.637895,8005,27.456896,89.644924
2,BOB,16,27.474262,89.637895,3631,27.43593,89.655445
1,BOB,16,27.474262,89.637895,6637,27.4936,89.638808
1,BOB,16,27.474262,89.637895,7036,27.431999,89.640053
1,BOB,16,27.474262,89.637895,6239,27.472306,89.637189
1,BOB,16,27.474262,89.637895,7052,27.459124,89.639406
1,BNB,14,27.477107,89.636636,5051,27.511422,89.642454
1,BNB,14,27.477107,89.636636,10397,27.474448,89.628035
1,BNB,14,27.477107,89.636636,6637,27.4936,89.638808
1,BNB,14,27.477107,89.636636,9504,27.499538,89.635156
1,MoWHS,1,27.474481,89.638447,9753,27.510189,89.635611
2,MoWHS,1,27.474481,89.638447,9049,27.469362,89.633054
1,MoWHS,1,27.474481,89.638447,12256,27.478738,89.626839
1,MoWHS,1,27.474481,89.638447,3857,27.454471,89.654962
1,MoWHS,1,27.474481,89.638447,9946,27.500718,89.629812
1,MoWHS,1,27.474481,89.638447,10172,27.47499,89.62926
1,MoLHR,2,27.478186,89.628809,10536,27.473934,89.625914
1,MoLHR,2,27.478186,89.628809,10172,27.47499,89.62926
1,MoIC,3,27.479028,89.634352,11544,27.468356,89.648204
2,MoIC,3,27.479028,89.634352,8968,27.470145,89.63248
1,MoHCA,4,27.483159,89.633069,7927,27.457064,89.644026
1,MoHCA,4,27.483159,89.633069,56379,27.478225,89.635302
2,MoHCA,4,27.483159,89.633069,3857,27.454471,89.654962
1,MoH,5,27.480793,89.630834,8914,27.481376,89.632012
1,MoH,5,27.480793,89.630834,6959,27.463572,89.640472
1,MoFA,6,27.489774,89.638228,10010,27.482327,89.630196
1,MoFA,6,27.489774,89.638228,10821,27.502413,89.625192
1,MoFA,6,27.489774,89.638228,2771,27.452808,89.64641
1,MoFA,6,27.489774,89.638228,3857,27.454471,89.654962
1,MoF,8,27.488894,89.63477,3613,27.435678,89.654387
2,MoF,8,27.488894,89.63477,9068,27.469116,89.633976
2,MoF,8,27.488894,89.63477,9297,27.46658,89.635622
2,MoF,8,27.488894,89.63477,11007,27.472047,89.624045
1,MoF,8,27.488894,89.63477,8130,27.455985,89.646033
1,MoF,8,27.488894,89.63477,2709,27.431374,89.646551
1,MoEA,9,27.472701,89.634528,4084,27.431308,89.652687
1,MoEA,9,27.472701,89.634528,12189,27.489325,89.627874
1,MoEA,9,27.472701,89.634528,3234,27.433497,89.65081
1,MoEA,9,27.472701,89.634528,7234,27.46496,89.636608
1,MoEA,9,27.472701,89.634528,9171,27.474557,89.634552
2,MoEA,9,27.472701,89.634528,9049,27.469362,89.633054
1,MoEA,9,27.472701,89.634528,6248,27.470654,89.637204
1,MoEA,9,27.472701,89.634528,10289,27.487008,89.629088
1,MoE,11,27.481271,89.633013,10289,27.487008,89.629088
1,MoE,11,27.481271,89.633013,5809,27.510988,89.637673
1,MoE,11,27.481271,89.633013,5552,27.530464,89.639501
1,MoE,11,27.481271,89.633013,10510,27.473773,89.626604
1,MoE,11,27.481271,89.633013,8130,27.455985,89.646033
4,MoE,11,27.481271,89.633013,9049,27.469362,89.633054
1,MoAF,10,27.487495,89.635159,8874,27.477539,89.63288
1,MoAF,10,27.487495,89.635159,8168,27.429546,89.646372
1,MoAF,10,27.487495,89.635159,8914,27.481376,89.632012
1,MoAF,10,27.487495,89.635159,7234,27.46496,89.636608
2,MoAF,10,27.487495,89.635159,9293,27.467517,89.635617
1,MoAF,10,27.487495,89.635159,6248,27.470654,89.637204
1,MoAF,10,27.487495,89.635159,12189,27.489325,89.627874
1,MoAF,10,27.487495,89.635159,9946,27.500718,89.629812
1,DGPC,12,27.478211,89.630976,13663,27.47516,89.629339
1,DGPC,12,27.478211,89.630976,2980,27.43272,89.648691
1,DGPC,12,27.478211,89.630976,7234,27.46496,89.636608
1,DGPC,12,27.478211,89.630976,10308,27.499778,89.62923
1,BPC,15,27.475798,89.638519,12189,27.489325,89.627874
1,BPC,15,27.475798,89.638519,6015,27.497173,89.63595
1,BPC,15,27.475798,89.638519,10427,27.473201,89.627159
1,BPC,15,27.475798,89.638519,9875,27.504637,89.6316
2,BPC,15,27.475798,89.638519,8968,27.470145,89.63248
1,BPC,15,27.475798,89.638519,9753,27.510189,89.635611
1,BPC,15,27.475798,89.638519,3177,27.457724,89.65132
1,BOB,16,27.474262,89.637895,9854,27.502249,89.632118
1,BOB,16,27.474262,89.637895,56144,27.459692,89.667568
